path	media_type	source_group	authority	method	evidence	bytes	width	height
magica/resource/image_web/event/dailytower/1045/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#217	192233	1024	498
magica/resource/image_web/event/dailytower/1045/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#218	201948	1024	498
magica/resource/image_web/event/dailytower/1045/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#59	16204	552	54
magica/resource/image_web/event/dailytower/1045/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#219	6492	180	50
magica/resource/image_web/event/dailytower/1046/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#220	8369	128	152
magica/resource/image_web/event/dailytower/1046/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#221	13441	168	168
magica/resource/image_web/event/dailytower/1046/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#222	197476	1024	498
magica/resource/image_web/event/dailytower/1046/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#223	216294	1024	498
magica/resource/image_web/event/dailytower/1046/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#224	212919	1024	498
magica/resource/image_web/event/dailytower/1046/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#60	11162	552	54
magica/resource/image_web/event/dailytower/1046/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#225	5139	180	50
magica/resource/image_web/event/dailytower/1050/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#226	9270	128	152
magica/resource/image_web/event/dailytower/1050/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#227	12768	168	168
magica/resource/image_web/event/dailytower/1050/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#228	216666	1024	498
magica/resource/image_web/event/dailytower/1050/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#229	194237	1024	498
magica/resource/image_web/event/dailytower/1050/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#230	212033	1024	498
magica/resource/image_web/event/dailytower/1050/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#61	11084	552	54
magica/resource/image_web/event/dailytower/1050/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#231	5683	180	50
magica/resource/image_web/event/dailytower/1054/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#232	7400	128	152
magica/resource/image_web/event/dailytower/1054/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#233	7593	168	168
magica/resource/image_web/event/dailytower/1054/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#234	161714	1024	498
magica/resource/image_web/event/dailytower/1054/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#235	182540	1024	498
magica/resource/image_web/event/dailytower/1054/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#236	165928	1024	498
magica/resource/image_web/event/dailytower/1054/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#62	14177	552	54
magica/resource/image_web/event/dailytower/1054/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#237	5369	180	50
magica/resource/image_web/event/dailytower/1056/btn_otherlink.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#4	3312	116	40
magica/resource/image_web/event/dailytower/1056/navi_01.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#80	173709	1024	498
magica/resource/image_web/event/dailytower/1056/navi_02.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#81	189041	1024	498
magica/resource/image_web/event/dailytower/1056/navi_03.png	png	official-cn-dynamic-remaining	official-cn	official-cn-stage-bytes	dynamic_image_recovery_audit_20260819/remaining_dynamic_162_product_patch.json#82	193431	1024	498
magica/resource/image_web/event/dailytower/1057/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#238	4975	128	152
magica/resource/image_web/event/dailytower/1057/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#239	11907	168	168
magica/resource/image_web/event/dailytower/1057/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#240	157778	1024	498
magica/resource/image_web/event/dailytower/1057/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#241	162935	1024	498
magica/resource/image_web/event/dailytower/1057/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#242	171662	1024	498
magica/resource/image_web/event/dailytower/1057/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#63	9094	552	54
magica/resource/image_web/event/dailytower/1057/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#243	4975	180	50
magica/resource/image_web/event/dailytower/1062/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#244	9270	128	152
magica/resource/image_web/event/dailytower/1062/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#245	12392	168	168
magica/resource/image_web/event/dailytower/1062/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#246	561727	1024	498
magica/resource/image_web/event/dailytower/1062/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#247	475674	1024	498
magica/resource/image_web/event/dailytower/1062/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#248	613901	1024	498
magica/resource/image_web/event/dailytower/1062/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#64	9988	552	54
magica/resource/image_web/event/dailytower/1062/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#249	5272	180	50
magica/resource/image_web/event/dailytower/1064/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#250	8017	128	152
magica/resource/image_web/event/dailytower/1064/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#251	8927	168	168
magica/resource/image_web/event/dailytower/1064/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#252	169353	1024	498
magica/resource/image_web/event/dailytower/1064/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#253	180897	1024	498
magica/resource/image_web/event/dailytower/1064/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#254	182113	1024	498
magica/resource/image_web/event/dailytower/1064/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#65	11054	552	54
magica/resource/image_web/event/dailytower/1064/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#255	4641	180	50
magica/resource/image_web/event/dailytower/1067/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#256	7579	128	152
magica/resource/image_web/event/dailytower/1067/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#257	33716	168	168
magica/resource/image_web/event/dailytower/1067/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#258	176358	1024	498
magica/resource/image_web/event/dailytower/1067/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#259	189223	1024	498
magica/resource/image_web/event/dailytower/1067/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#260	174926	1024	498
magica/resource/image_web/event/dailytower/1067/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#66	30085	552	54
magica/resource/image_web/event/dailytower/1067/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#261	4729	180	50
magica/resource/image_web/event/dailytower/1069/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#262	7131	128	152
